Forecast timestamp;Position;Forecast base;Temperature;2 metre temperature;Total Precipitation;Relative humidity;Downward long-wave radiation flux;Downward short-wave radiation flux;Wind speed (gust);u-component of wind (gust);v-component of wind (gust);2 metre dewpoint temperature;Minimum temperature at 2 metres in the last 6 hours;Maximum temperature at 2 metres in the last 6 hours;Total Cloud Cover
2019-11-06T01:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;10.713.464.355.468.700;10.515.069.580.078.100;209.765.625;9.913.737.392.425.530;30419099.0;29.972.480.000.000.000;4.335.173.670.202.490;31.599.578.857.421.800;-29.716.339.111.328.100;10.928.506.469.726.500;;;10.000.000.001
2019-11-06T01:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;10.213.464.355.468.700;10.265.069.580.078.100;606.640.625;10.001.237.392.425.500;30865563.0;4.333.568.000.000.000;32.101.736.702.024.900;30.349.578.857.421.800;10.439.910.888.671.800;9.928.506.469.726.580;;;10.000.000.001
2019-11-06T01:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;9.994.714.355.468.770;10.821.710.205.078.100;45.625;9.438.737.392.425.530;30343835.0;4.947.968.000.000.000;4.085.173.670.202.490;21.130.828.857.421.800;35.127.410.888.671.800;9.272.256.469.726.580;;;26.000.000.009.999.900
2019-11-06T01:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;12.713.464.355.468.700;11.831.475.830.078.100;1.119.921.875;9.857.487.392.425.530;31313563.0;40.325.120.000.000.000;4.272.673.670.202.490;27.224.578.857.421.800;32.783.660.888.671.800;12.241.006.469.726.500;;;9.700.000.001
2019-11-06T01:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;7.088.464.355.468.770;9.190.850.830.078.140;225.390.625;6.994.987.392.425.530;28173979.0;5.560.320.000.000.000;5.241.423.670.202.490;41.443.328.857.421.800;32.158.660.888.671.800;4.616.006.469.726.580;;;5.500.000.009.999.990
2019-11-06T01:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;9.557.214.355.468.770;7.585.382.080.078.140;556.640.625;6.348.112.392.425.530;26221211.0;7.429.120.000.000.000;10.053.923.670.202.400;9.628.707.885.742.180;29.033.660.888.671.800;4.178.506.469.726.580;;;11.000.000.009.999.900
2019-11-05T13:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;17.731.423.950.195.300;17.180.047.607.421.800;0.314453125;7.199.379.348.754.880;14626780.0;5.355.008.000.000.000;11.694.152.526.557.400;0.99664306640625;1.165.032.958.984.370;13.982.888.793.945.300;;;8.850.000.001
2019-11-05T13:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.637.673.950.195.300;16.914.422.607.421.800;1.306.640.625;8.093.129.348.754.880;15216092.0;41.200.640.000.000.000;9.569.152.526.557.440;-228.460.693.359.375;930.657.958.984.375;15.732.888.793.945.300;;;10.000.000.001
2019-11-05T13:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;18.887.673.950.195.300;17.166.375.732.421.800;2.787.109.375;8.186.879.348.754.880;15263452.0;4.650.496.000.000.000;13.191.525.265.574.400;121.539.306.640.625;0.46282958984375;14.482.888.793.945.300;;;9.500.000.001
2019-11-05T13:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;13.606.423.950.195.300;11.058.953.857.421.800;883.203.125;9.418.129.348.754.880;15654620.0;9.210.880.000.000.000;58.035.275.265.574.400;237.164.306.640.625;-528.717.041.015.625;12.295.388.793.945.300;;;8.950.000.001
2019-11-05T13:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;16.950.173.950.195.300;11.926.141.357.421.800;5.193.359.375;8.968.129.348.754.880;15464668.0;32.435.200.000.000.000;43.347.775.265.574.400;-337.835.693.359.375;-272.467.041.015.625;14.139.138.793.945.300;;;8.350.000.001
2019-11-05T13:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;14.075.173.950.195.300;7.496.453.857.421.890;465.234.375;8.411.879.348.754.880;14037980.0;4.934.656.000.000.000;12.241.027.526.557.400;830.914.306.640.625;899.407.958.984.375;12.451.638.793.945.300;;;37.000.000.009.999.900
2019-11-05T13:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;25.231.423.950.195.300;10.017.938.232.421.800;0.171875;5.608.754.348.754.880;14446812.0;6.014.976.000.000.000;11.756.652.526.557.400;674.664.306.640.625;961.907.958.984.375;11.576.638.793.945.300;;;7.550.000.001
2019-11-05T13:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;19.200.173.950.195.300;10.908.563.232.421.800;23.984.375;8.808.754.348.754.880;15082460.0;4.406.272.000.000.000;51.316.525.265.574.400;0.55914306640625;-509.967.041.015.625;14.576.638.793.945.300;;;9.900.000.001
2019-11-05T13:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;13.606.423.950.195.300;10.598.016.357.421.800;5.390.625;9.458.754.348.754.880;15677404.0;10.193.920.000.000.000;25.379.025.265.574.400;-206.585.693.359.375;-147.467.041.015.625;12.795.388.793.945.300;;;9.150.000.001
2019-11-05T13:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;13.825.173.950.195.300;11.182.000.732.421.800;9.626.953.125;9.883.754.348.754.880;15989212.0;11.269.120.000.000.000;47.879.025.265.574.400;-322.210.693.359.375;-353.717.041.015.625;13.482.888.793.945.300;;;9.850.000.001
2019-11-05T13:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;17.106.423.950.195.300;10.363.641.357.421.800;3.982.421.875;9.130.629.348.754.880;15656668.0;28.697.600.000.000.000;45.066.525.265.574.400;-325.335.693.359.375;-313.092.041.015.625;13.639.138.793.945.300;;;7.950.000.001
2019-11-05T13:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;20.950.173.950.195.300;13.139.031.982.421.800;0.048828125;6.677.504.348.754.880;14731996.0;5.420.544.000.000.000;9.116.027.526.557.440;371.539.306.640.625;830.657.958.984.375;14.326.638.793.945.300;;;7.350.000.001
2019-11-05T13:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;16.200.173.950.195.300;10.338.250.732.421.800;1.810.546.875;9.477.504.348.754.880;15777756.0;18.432.000.000.000.000;65.066.525.265.574.400;-619.085.693.359.375;-206.842.041.015.625;13.264.138.793.945.300;;;9.400.000.001
2019-11-05T13:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;14.887.673.950.195.300;9.006.219.482.421.890;0.9140625;9.668.129.348.754.880;14429660.0;4.421.120.000.000.000;62.410.275.265.574.400;277.789.306.640.625;-556.842.041.015.625;12.482.888.793.945.300;;;8.750.000.001
2019-11-05T13:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;22.293.923.950.195.300;12.387.078.857.421.800;0.818359375;6.858.754.348.754.880;14470876.0;5.215.232.000.000.000;11.725.402.526.557.400;-0.53460693359375;1.171.282.958.984.370;15.107.888.793.945.300;;;9.800.000.001
2019-11-07T16:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;13.443.841.552.734.300;1.182.428.894.042.970;41.484.375;8.882.041.549.682.610;74930032.0;18.657.280.000.000.000;4.452.649.552.375.070;-38.446.502.685.546.800;22.400.665.283.203.100;10.042.321.777.343.700;;;9.950.000.001
2019-11-07T16:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;12.381.341.552.734.300;1.260.553.894.042.970;154.609.375;8.775.791.549.682.610;75181936.0;14.680.064.000.000.000;3.468.274.552.375.070;-32.821.502.685.546.800;-11.349.334.716.796.800;10.636.071.777.343.700;;;9.950.000.001
2019-11-07T16:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;13.662.591.552.734.300;1.326.178.894.042.970;11.671.875;8.257.041.549.682.610;77395824.0;16.558.080.000.000.000;3.733.899.552.375.070;-29.384.002.685.546.800;22.713.165.283.203.100;10.354.821.777.343.700;;;9.700.000.001
2019-11-07T16:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;17.006.341.552.734.300;1.110.553.894.042.970;3.234.375;9.660.166.549.682.610;75138928.0;21.327.872.000.000.000;4.265.149.552.375.070;-32.509.002.685.546.800;27.713.165.283.203.100;10.604.821.777.343.700;;;10.000.000.001
2019-11-07T16:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;13.225.091.552.734.300;1.151.178.894.042.970;49.921.875;8.732.041.549.682.610;76924784.0;15.607.808.000.000.000;4.968.274.552.375.070;-41.884.002.685.546.800;26.775.665.283.203.100;9.479.821.777.343.770;;;9.600.000.001
2019-11-07T16:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;11.693.841.552.734.300;1.082.428.894.042.970;2.578.125;8.313.291.549.682.610;71235440.0;18.020.352.000.000.000;4.030.774.552.375.070;-38.759.002.685.546.800;-10.724.334.716.796.800;8.073.571.777.343.770;;;9.800.000.001
2019-11-07T16:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;15.725.091.552.734.300;1.423.053.894.042.970;284.375;7.553.916.549.682.610;74297200.0;19.685.376.000.000.000;4.733.899.552.375.070;-46.884.002.685.546.800;0.6775665283203125;9.979.821.777.343.770;;;58.000.000.009.999.900
2019-11-07T16:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.662.591.552.734.300;1.610.553.894.042.970;1.309.375;7.732.041.549.682.610;76701552.0;18.360.320.000.000.000;5.593.274.552.375.070;-46.571.502.685.546.800;30.994.415.283.203.100;12.136.071.777.343.700;;;21.000.000.009.999.900
2019-11-07T16:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;12.693.841.552.734.300;1.257.428.894.042.970;5.859.375;5.800.791.549.682.610;64784240.0;22.278.144.000.000.000;8.765.149.552.375.070;67.803.497.314.453.100;55.681.915.283.203.100;4.542.321.777.343.770;;;9.950.000.001
2019-11-07T16:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;11.475.091.552.734.300;1.110.553.894.042.970;151.796.875;9.085.166.549.682.610;75028336.0;14.360.576.000.000.000;3.452.649.552.375.070;-33.134.002.685.546.800;0.9275665283203125;9.667.321.777.343.770;;;10.000.000.001
2019-11-07T16:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.693.841.552.734.300;1.329.303.894.042.970;11.125;8.591.416.549.682.610;75313008.0;20.377.600.000.000.000;3.015.149.552.375.070;-11.571.502.685.546.800;27.713.165.283.203.100;10.979.821.777.343.700;;;58.000.000.009.999.900
2019-11-07T16:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;12.818.841.552.734.300;1.141.803.894.042.970;7.140.625;8.803.916.549.682.610;78684016.0;14.655.488.000.000.000;5.421.399.552.375.070;-46.884.002.685.546.800;27.244.415.283.203.100;9.511.071.777.343.770;;;9.950.000.001
2019-11-07T16:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;10.818.841.552.734.300;1.113.678.894.042.970;73.984.375;8.485.166.549.682.610;70713200.0;17.055.744.000.000.000;5.312.024.552.375.070;-52.509.002.685.546.800;0.7400665283203125;8.698.571.777.343.770;;;10.000.000.001
2019-11-07T16:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;12.256.341.552.734.300;1.182.428.894.042.970;27.265.625;8.538.291.549.682.610;77760368.0;13.676.544.000.000.000;5.405.774.552.375.070;-47.509.002.685.546.800;25.838.165.283.203.100;9.448.571.777.343.770;;;10.000.000.001
2019-11-07T16:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;14.006.341.552.734.300;1.210.553.894.042.970;24.296.875;8.460.166.549.682.610;73865072.0;17.653.760.000.000.000;3.968.274.552.375.070;-36.884.002.685.546.800;-14.318.084.716.796.800;9.604.821.777.343.770;;;9.400.000.001
2019-11-05T04:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;9.293.191.528.320.330;9.293.191.528.320.330;2.265.625;9.892.395.305.633.540;39.097.958.125;1.45E+06;32.094.323.374.330.900;-1.089.202.880.859.370;-3.009.063.720.703.120;11.022.866.821.289.000;;;10.000.000.001
2019-11-05T04:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;12.054.910.278.320.300;12.054.910.278.320.300;1.275.390.625;9.611.145.305.633.540;38.904.678.125;1.45E+06;62.563.073.374.331;-3.932.952.880.859.370;-4.868.438.720.703.120;12.366.616.821.289.000;;;9.550.000.001
2019-11-05T04:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;9.134.988.403.320.330;9.134.988.403.320.330;0.0;5.264.270.305.633.540;36.247.398.125;1.45E+06;123.344.323.374.331;6.879.547.119.140.620;10.240.936.279.296.800;8.772.866.821.289.080;;;1.00E+07
2019-11-05T04:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;9.338.113.403.320.330;9.338.113.403.320.330;1.115.234.375;9.620.520.305.633.540;39.585.638.125;1.45E+06;82.719.323.374.331;-6.245.452.880.859.370;-5.399.688.720.703.120;11.804.116.821.289.000;;;10.000.000.001
2019-11-05T04:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;7.795.144.653.320.330;7.795.144.653.320.330;0.0458984375;9.717.395.305.633.540;36.873.318.125;1.45E+06;36.156.823.374.330.900;3.145.172.119.140.620;-1.774.688.720.703.120;9.647.866.821.289.080;;;58.000.000.009.999.900
2019-11-05T04:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;9.830.300.903.320.330;9.830.300.903.320.330;0.0;8.198.645.305.633.540;35.634.278.125;1.45E+06;54.438.073.374.331;-0.886077880859375;5.365.936.279.296.870;11.554.116.821.289.000;;;1.00E+07
2019-11-05T04:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;13.713.113.403.320.300;13.713.113.403.320.300;0.580078125;8.101.770.305.633.540;37.217.638.125;1.45E+06;95.688.073.374.331;-0.948577880859375;9.522.186.279.296.870;15.210.366.821.289.000;;;8.850.000.001
2019-11-05T04:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;8.027.566.528.320.330;8.027.566.528.320.330;0.701171875;9.020.520.305.633.540;39.396.198.125;1.45E+06;68.188.073.374.331;-4.917.327.880.859.370;-4.712.188.720.703.120;11.335.366.821.289.000;;;9.550.000.001
2019-11-05T04:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;6.248.269.653.320.330;6.248.269.653.320.330;1.505.859.375;7.523.645.305.633.540;38.560.358.125;1.45E+06;111.938.073.374.331;4.973.297.119.140.620;10.022.186.279.296.800;10.491.616.821.289.000;;;37.500.000.009.999.900
2019-11-05T04:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;9.726.785.278.320.330;9.726.785.278.320.330;12.001.953.125;9.339.270.305.633.540;39.205.478.125;1.45E+06;31.156.823.374.330.900;2.004.547.119.140.620;-2.384.063.720.703.120;11.085.366.821.289.000;;;8.300.000.001
2019-11-05T04:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;9.484.597.778.320.330;9.484.597.778.320.330;0.759765625;9.623.645.305.633.540;38.319.718.125;1.45E+06;51.781.823.374.331;-3.417.327.880.859.370;-3.884.063.720.703.120;11.554.116.821.289.000;;;49.000.000.009.999.900
2019-11-05T04:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;8.631.082.153.320.330;8.631.082.153.320.330;0.708984375;9.867.395.305.633.540;37.677.158.125;1.45E+06;45.688.073.374.331;-4.573.577.880.859.370;0.131561279296875;11.429.116.821.289.000;;;9.550.000.001
2019-11-05T04:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;9.820.535.278.320.330;9.820.535.278.320.330;1.322.265.625;9.539.270.305.633.540;39.394.918.125;1.45E+06;92.563.073.374.331;-8.089.202.880.859.370;-4.509.063.720.703.120;11.710.366.821.289.000;;;8.500.000.001
2019-11-05T04:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;10.328.347.778.320.300;10.328.347.778.320.300;0.01171875;9.448.645.305.633.540;37.904.998.125;1.45E+06;41.938.073.374.331;-2.370.452.880.859.370;-3.446.563.720.703.120;12.116.616.821.289.000;;;7.050.000.001
2019-11-05T04:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;14.326.394.653.320.300;14.326.394.653.320.300;0.0234375;7.901.770.305.633.540;38.228.838.125;1.45E+06;130.219.323.374.331;-1.011.077.880.859.370;12.990.936.279.296.800;14.366.616.821.289.000;;;10.000.000.099.999.900
2019-11-07T01:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.568.719.482.421.800;13.310.021.972.656.200;321.875;9.088.700.008.392.330;56593543.0;13.928.448.000.000.000;55.550.310.499.966.100;41.459.808.349.609.300;-370.831.298.828.125;11.855.767.822.265.600;;;32.500.000.009.999.900
2019-11-07T01:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;6.443.719.482.421.890;7.403.771.972.656.270;73.203.125;9.098.075.008.392.330;55718023.0;8.697.856.000.000.000;21.331.560.499.966.100;-0.0102691650390625;-213.018.798.828.125;6.043.267.822.265.640;;;30.000.000.099.999.900
2019-11-07T01:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;7.318.719.482.421.890;7.810.021.972.656.270;25.390.625;9.207.450.008.392.330;54718599.0;11.180.032.000.000.000;15.550.310.499.966.100;12.866.058.349.609.300;0.86981201171875;6.605.767.822.265.640;;;9.700.000.001
2019-11-07T01:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;4.568.719.482.421.890;5.653.771.972.656.270;58.515.625;9.110.575.008.392.330;50627719.0;12.736.512.000.000.000;17.269.060.499.966.100;0.8022308349609375;154.168.701.171.875;4.324.517.822.265.640;;;1.00E+07
2019-11-07T01:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;9.037.469.482.421.890;8.903.771.972.656.270;2.734.375;9.979.325.008.392.330;55466119.0;13.473.792.000.000.000;26.644.060.499.966.100;26.616.058.349.609.300;-0.19268798828125;8.855.767.822.265.640;;;10.000.000.001
2019-11-07T01:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;8.287.469.482.421.890;8.372.521.972.656.270;69.453.125;9.982.450.008.392.330;59711623.0;9.887.744.000.000.000;39.144.060.499.966.100;39.116.058.349.609.300;-0.16143798828125;8.355.767.822.265.640;;;9.250.000.001
2019-11-07T01:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;7.631.219.482.421.890;9.028.771.972.656.270;2.375;9.482.450.008.392.330;55269511.0;12.984.320.000.000.000;46.644.060.499.966.100;46.147.308.349.609.300;0.68231201171875;8.230.767.822.265.640;;;62.000.000.009.999.900
2019-11-07T01:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;8.068.719.482.421.890;8.591.271.972.656.270;1.465.625;8.688.700.008.392.330;59779207.0;6.254.592.000.000.000;25.706.560.499.966.100;22.866.058.349.609.300;-117.706.298.828.125;6.543.267.822.265.640;;;1.00E+07
2019-11-07T01:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;8.443.719.482.421.890;7.685.021.972.656.270;24.453.125;9.948.075.008.392.330;58748039.0;9.308.160.000.000.000;38.206.560.499.966.100;37.866.058.349.609.300;-0.53643798828125;7.605.767.822.265.640;;;10.000.000.001
2019-11-07T01:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;7.537.469.482.421.890;8.153.771.972.656.270;4.859.375;9.944.950.008.392.330;58519687.0;9.996.288.000.000.000;23.362.810.499.966.100;22.866.058.349.609.300;0.52606201171875;8.043.267.822.265.640;;;57.500.000.009.999.900
2019-11-07T01:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;6.849.969.482.421.890;7.778.771.972.656.270;15.453.125;9.841.825.008.392.330;59365511.0;5.623.808.000.000.000;10.081.560.499.966.100;0.1928558349609375;0.97918701171875;7.543.267.822.265.640;;;34.500.000.009.999.900
2019-11-07T01:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;8.006.219.482.421.890;7.872.521.972.656.270;116.640.625;9.985.575.008.392.330;60147847.0;9.472.000.000.000.000;11.487.810.499.966.100;0.9741058349609375;-0.59893798828125;7.855.767.822.265.640;;;8.100.000.001
2019-11-07T01:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.662.469.482.421.800;12.435.021.972.656.200;1.290.625;9.782.450.008.392.330;57523335.0;10.989.568.000.000.000;58.675.310.499.966.100;57.084.808.349.609.300;-136.456.298.828.125;12.105.767.822.265.600;;;6.500.000.001
2019-11-07T01:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;13.443.719.482.421.800;11.622.521.972.656.200;11.125;9.216.825.008.392.330;59634823.0;11.206.656.000.000.000;56.019.060.499.966.100;44.428.558.349.609.300;-339.581.298.828.125;10.387.017.822.265.600;;;8.000.000.009.999.990
2019-11-07T01:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;8.537.469.482.421.890;8.778.771.972.656.270;4.078.125;9.910.575.008.392.330;56759431.0;12.664.832.000.000.000;20.550.310.499.966.100;20.366.058.349.609.300;0.30731201171875;8.637.017.822.265.640;;;49.000.000.009.999.900
2019-11-05T22:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;12.694.573.974.609.300;12.755.975.341.796.800;990.234.375;9.990.641.021.728.510;27233204.0;4.032.512.000.000.000;6.306.970.778.852.700;5.734.954.833.984.370;260.650.634.765.625;1.273.291.931.152.340;;;10.000.000.001
2019-11-05T22:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.632.073.974.609.300;15.662.225.341.796.800;108.203.125;9.334.391.021.728.510;27274676.0;5.188.608.000.000.000;7.416.345.778.852.700;1.109.954.833.984.370;734.088.134.765.625;1.460.791.931.152.340;;;9.900.000.001
2019-11-05T22:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;12.413.323.974.609.300;12.318.475.341.796.800;60.546.875;9.993.766.021.728.510;27183540.0;4.333.568.000.000.000;2.603.845.778.852.700;0.984954833984375;240.338.134.765.625;1.232.666.931.152.340;;;10.000.000.001
2019-11-05T22:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;12.163.323.974.609.300;11.755.975.341.796.800;455.859.375;10.000.016.021.728.500;26789300.0;4.947.968.000.000.000;4.650.720.778.852.700;-0.015045166015625;465.338.134.765.625;1.176.416.931.152.340;;;9.950.000.001
2019-11-05T22:00:00+01:00;44.5,11.5;2019-11-05T01:00:00+01:00;10.569.573.974.609.300;12.443.475.341.796.800;1.234.375;7.500.016.021.728.510;25332148.0;8.044.544.000.000.000;3.697.595.778.852.700;2.328.704.833.984.370;288.775.634.765.625;813.916.931.152.346;;;1.00E+07
2019-11-05T22:00:00+01:00;45.0,12.0;2019-11-05T01:00:00+01:00;12.663.323.974.609.300;13.630.975.341.796.800;304.296.875;8.918.766.021.728.510;26315700.0;7.140.352.000.000.000;6.838.220.778.852.700;0.984954833984375;676.275.634.765.625;1.188.916.931.152.340;;;1.00E+07
2019-11-05T22:00:00+01:00;44.5,12.5;2019-11-05T01:00:00+01:00;17.663.323.974.609.300;16.818.475.341.796.800;108.984.375;6.903.141.021.728.510;27392948.0;4.814.848.000.000.000;12.822.595.778.852.700;5.578.704.833.984.370;1.152.838.134.765.620;1.107.666.931.152.340;;;35.500.000.009.999.900
2019-11-05T22:00:00+01:00;45.0,12.5;2019-11-05T01:00:00+01:00;16.819.573.974.609.300;15.693.475.341.796.800;150.390.625;7.721.891.021.728.510;26306996.0;6.634.496.000.000.000;10.635.095.778.852.700;4.797.454.833.984.370;949.713.134.765.625;1.170.166.931.152.340;;;7.700.000.001
2019-11-05T22:00:00+01:00;45.5,10.5;2019-11-05T01:00:00+01:00;11.132.073.974.609.300;11.130.975.341.796.800;1.258.203.125;9.515.641.021.728.510;27094964.0;20.889.600.000.000.000;3.119.470.778.852.700;1.984.954.833.984.370;-239.349.365.234.375;1.038.916.931.152.340;;;10.000.000.001
2019-11-05T22:00:00+01:00;45.0,10.5;2019-11-05T01:00:00+01:00;10.632.073.974.609.300;10.724.725.341.796.800;202.734.375;9.990.641.021.728.510;26631092.0;2.997.248.000.000.000;3.775.720.778.852.700;-1.608.795.166.015.620;340.338.134.765.625;1.073.291.931.152.340;;;9.350.000.001
2019-11-05T22:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;9.257.073.974.609.390;10.130.975.341.796.800;678.125;9.490.641.021.728.510;26384308.0;19.701.760.000.000.000;2.572.595.778.852.700;0.266204833984375;-256.536.865.234.375;932.666.931.152.346;;;24.500.000.009.999.900
2019-11-05T22:00:00+01:00;44.5,12.0;2019-11-05T01:00:00+01:00;12.319.573.974.609.300;14.349.725.341.796.800;205.078.125;6.915.641.021.728.510;26150324.0;5.910.528.000.000.000;10.431.970.778.852.700;6.609.954.833.984.370;805.963.134.765.625;876.416.931.152.346;;;1.00E+07
2019-11-05T22:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;12.100.823.974.609.300;12.537.225.341.796.800;1.452.734.375;9.753.141.021.728.510;27837876.0;12.892.160.000.000.000;5.541.345.778.852.700;3.859.954.833.984.370;396.588.134.765.625;1.213.916.931.152.340;;;49.000.000.009.999.900
2019-11-05T22:00:00+01:00;44.5,11.0;2019-11-05T01:00:00+01:00;8.288.323.974.609.390;11.287.225.341.796.800;225.390.625;6.778.141.021.728.510;25120692.0;5.560.320.000.000.000;8.072.595.778.852.700;7.297.454.833.984.370;346.588.134.765.625;557.666.931.152.346;;;1.00E+07
2019-11-05T22:00:00+01:00;44.5,10.5;2019-11-05T01:00:00+01:00;10.163.323.974.609.300;11.599.725.341.796.800;556.640.625;60.718.910.217.285.100;23329716.0;7.429.120.000.000.000;12.588.220.778.852.700;9.891.204.833.984.370;777.838.134.765.625;426.416.931.152.346;;;1.00E+07
2019-11-06T16:00:00+01:00;45.5,11.0;2019-11-05T01:00:00+01:00;11.416.360.473.632.800;11.513.330.078.125.000;731.640.625;8.635.400.104.522.700;45952541.0;8.652.800.000.000.000;37.553.157.098.591.300;36.788.787.841.796.800;-0.791290283203125;932.636.413.574.221;;;56.000.000.009.999.900
2019-11-06T16:00:00+01:00;45.5,11.5;2019-11-05T01:00:00+01:00;12.228.860.473.632.800;12.357.080.078.125.000;1.521.484.375;9.669.775.104.522.700;49483293.0;5.583.872.000.000.000;18.178.157.098.591.300;-17.742.462.158.203.100;0.396209716796875;1.182.636.413.574.220;;;60.000.000.009.999.900
2019-11-06T16:00:00+01:00;45.5,12.0;2019-11-05T01:00:00+01:00;13.853.860.473.632.800;14.013.330.078.125.000;11.5;8.101.025.104.522.700;50052637.0;9.458.688.000.000.000;21.850.032.098.591.300;-21.804.962.158.203.100;0.099334716796875;1.079.511.413.574.220;;;8.600.000.001
2019-11-06T16:00:00+01:00;45.0,11.5;2019-11-05T01:00:00+01:00;13.697.610.473.632.800;14.013.330.078.125.000;48.125;8.147.900.104.522.700;48670237.0;9.979.904.000.000.000;31.771.907.098.591.300;-0.8054962158203125;-3.072.540.283.203.120;1.088.886.413.574.220;;;9.000.000.001
2019-11-06T16:00:00+01:00;45.0,11.0;2019-11-05T01:00:00+01:00;14.103.860.473.632.800;13.825.830.078.125.000;667.578.125;8.354.150.104.522.700;49693213.0;9.832.448.000.000.000;39.271.907.098.591.300;0.1163787841796875;-3.931.915.283.203.120;1.110.761.413.574.220;;;59.500.000.009.999.900
2019-11-06T16:00:00+01:00;45.5,12.5;2019-11-05T01:00:00+01:00;15.697.610.473.632.800;14.044.580.078.125.000;110.703.125;8.094.775.104.522.700;49438237.0;11.183.104.000.000.000;31.459.407.098.591.300;-23.211.212.158.203.100;-2.119.415.283.203.120;1.082.636.413.574.220;;;6.550.000.001
